source_dataset,label,raw_filepath,filename,extension,processed_filepath,width,height,image_mode,file_size_bytes,content_hash
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (166).jpg,Defective (166).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (166).jpg,339,339,RGB,81415,ef30eb5e25954b906a33f818f50fff22
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (167).jpg,Defective (167).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (167).jpg,240,240,RGB,45811,490ed3d06acc5b108d8730245d4b1cb4
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (168).jpg,Defective (168).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (168).jpg,495,495,RGB,245042,cd7c380ad2c25613bb2ade76f003e1f0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (169).jpg,Defective (169).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (169).jpg,261,261,RGB,53994,54ad05712d3fa5aa27902be304173b4e
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (17).jpg,Defective (17).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (17).jpg,295,295,RGB,50147,2794c575d178245591bd1e36e45d5da4
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (170).jpg,Defective (170).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (170).jpg,405,405,RGB,197603,cc020205797315d3c20be354d90a216e
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (171).jpg,Defective (171).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (171).jpg,345,345,RGB,140074,a6f45359c79fb0b1c7dd53c249e9925b
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (172).jpg,Defective (172).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (172).jpg,228,228,RGB,66952,efb712e527bbad71ea326eb0a1fb4b73
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (173).jpg,Defective (173).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (173).jpg,354,353,RGB,74780,19010f761e906bd2afa970d2d8cc8ac0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (174).jpg,Defective (174).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (174).jpg,292,292,RGB,148849,c2a148201aa1b78c4688832519d50cc0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (175).jpg,Defective (175).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (175).jpg,346,346,RGB,171369,81d1cca4d7236016a036088114c06e4a
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (176).jpg,Defective (176).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (176).jpg,935,935,RGB,535445,7f0fe6064b1a2567a71f97b759da5bf7
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (177).jpg,Defective (177).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (177).jpg,1060,965,RGB,580250,5782fd22d5d8cf3e884b55642b7a5756
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (178).jpg,Defective (178).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (178).jpg,413,413,RGB,93910,cb7c5ff593d23e498cfe42394922ee56
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (179).jpg,Defective (179).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (179).jpg,239,239,RGB,31051,c124c80d167c182acb8046962eb6d4d7
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (18).jpg,Defective (18).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (18).jpg,249,249,RGB,72253,ba17e8d4116a00c17ff02891488d9d32
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (180).jpg,Defective (180).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (180).jpg,261,261,RGB,81338,bfc80ba1ea5f8a466edc5f024dd7de49
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (181).jpg,Defective (181).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (181).jpg,238,238,RGB,33504,994c9319c9812ef7d9c222e9be12b535
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (182).jpg,Defective (182).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (182).jpg,428,428,RGB,161577,d1dd0edc6bb4c2f3fa4a010a15d0404d
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (183).jpg,Defective (183).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (183).jpg,486,486,RGB,176849,cfd1b2884b0167c4f3372c6dcae3e7ba
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (184).jpg,Defective (184).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (184).jpg,463,463,RGB,138265,5800a0bba4a6c6ef1731a88d616972b6
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (185).jpg,Defective (185).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (185).jpg,388,388,RGB,88614,1313013778948395fbaebcb3900c0893
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (186).jpg,Defective (186).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (186).jpg,447,447,RGB,102930,72aa5a6232163a86418705ead2a385ac
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (187).jpg,Defective (187).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (187).jpg,400,400,RGB,107807,98b7441f7ead3614ba36650421d44f68
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (188).jpg,Defective (188).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (188).jpg,248,248,RGB,47913,b2ce3bec048580bd97e60a101221d11f
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (189).jpg,Defective (189).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (189).jpg,306,306,RGB,69508,51f7e374ea460c2fe7d0f5506e8353a6
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (19).jpg,Defective (19).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (19).jpg,250,250,RGB,34200,8970ac17b996be69b1ae6a1f2f7dbf7b
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (190).jpg,Defective (190).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (190).jpg,869,869,RGB,1228015,38ce06c9c7735c773a074c428ac8810c
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (191).jpg,Defective (191).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (191).jpg,753,753,RGB,822394,e375e2f34c18e79358921587262ce09d
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (192).jpg,Defective (192).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (192).jpg,318,318,RGB,137228,1c552f65916210b5ca0a21d40efeb177
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (193).jpg,Defective (193).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (193).jpg,321,321,RGB,86371,774ef0b25ccbc6f31429c03b15764ed3
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (194).jpg,Defective (194).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (194).jpg,369,369,RGB,95750,981c3008e90cb6cec3c21ab048133c7b
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (195).jpg,Defective (195).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (195).jpg,255,255,RGB,63798,d46179316b7c3638e7da492dd43287ea
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (196).jpg,Defective (196).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (196).jpg,383,383,RGB,87652,5ebe3aa36f3822464fbfa603e7e9e90f
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (197).jpg,Defective (197).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (197).jpg,509,509,RGB,281426,cc217e6d794105240aa68bcddf30a812
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (198).jpg,Defective (198).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (198).jpg,294,294,RGB,77693,53877391ebc5c3a3e2ede3480798cdd2
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (199).jpg,Defective (199).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (199).jpg,298,298,RGB,79146,d48ca88eaafb3f6aed537a2b31e53fd0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (2).jpg,Defective (2).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (2).jpg,833,833,RGB,544434,8ece264174158a6b803ac4332a012f58
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (20).jpg,Defective (20).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (20).jpg,545,545,RGB,172922,27214fed50fa6ed89b9d3c1855b9f6b5
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (200).jpg,Defective (200).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (200).jpg,392,392,RGB,125546,0d397a590a7eb4922435533d38d3ec29
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (201).jpg,Defective (201).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (201).jpg,447,447,RGB,150221,705f598ee40ebf2d6b3b0063357d5af0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (202).jpg,Defective (202).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (202).jpg,344,344,RGB,96156,729e8c82f101492bf5e9f5a45067e1a7
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (203).jpg,Defective (203).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (203).jpg,267,267,RGB,98580,1c0c999ef1aaade067789ed5147bd5e5
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (204).jpg,Defective (204).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (204).jpg,291,291,RGB,172782,893042aa31ff565649de0b77298069e0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (205).jpg,Defective (205).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (205).jpg,276,276,RGB,60882,eda05f288eec42246a4286bc5627758c
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (206).jpg,Defective (206).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (206).jpg,966,966,RGB,496626,fd202f00d44b2df5e3721890d5a22f2e
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (207).jpg,Defective (207).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (207).jpg,278,278,RGB,66869,f568ebc1e64d8c966ec56677d145c780
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (208).jpg,Defective (208).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (208).jpg,274,274,RGB,79209,9110a0564ce058109ee6e2dd0510137b
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (209).jpg,Defective (209).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (209).jpg,1486,1486,RGB,1361624,96ff84ef6f5fa6a85c4058aa9ce4e5d6
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (21).jpg,Defective (21).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (21).jpg,561,561,RGB,212363,e17b92af84ee9546813a6b3428904b50
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (210).jpg,Defective (210).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (210).jpg,1743,1743,RGB,557629,2738a4aba7ad28745e226f0d75a98130
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (211).jpg,Defective (211).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (211).jpg,2372,2372,RGB,990739,57955ba82e61f9236db15c9982b75191
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (212).jpg,Defective (212).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (212).jpg,1686,1686,RGB,597834,deabd836195560750dabeca2b127f662
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (213).jpg,Defective (213).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (213).jpg,1998,1998,RGB,775013,9ba2c97823b8336fd3f5a38b3b41cf39
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (214).jpg,Defective (214).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (214).jpg,1880,1880,RGB,624852,d3971656b6f2affdc9be4b05d566b968
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (215).jpg,Defective (215).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (215).jpg,2352,2352,RGB,1684223,1632e22f9ae4f8077557276bdf62ee19
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (216).jpg,Defective (216).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (216).jpg,1770,1770,RGB,626884,a8975b586bdec8355800941ca9c810ff
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (217).jpg,Defective (217).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (217).jpg,1998,1998,RGB,904080,6eb0bb8525a009d5594ea990f2e48750
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (218).jpg,Defective (218).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (218).jpg,2073,2073,RGB,674064,4f119b2beb5f86519a55c61025123ea5
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (219).jpg,Defective (219).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (219).jpg,2738,2738,RGB,1528363,cd77fc3b7f2f936048c7f450c1b86ca8
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (22).jpg,Defective (22).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (22).jpg,393,393,RGB,106078,5fc26a53c619d16f83079dc7d6b555f9
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (220).jpg,Defective (220).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (220).jpg,2061,2061,RGB,973496,6367c3ba81351fcf0362f979f225dfe4
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (221).jpg,Defective (221).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (221).jpg,2553,2553,RGB,1034246,8706087103f8c3eac0217e413436d744
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (222).jpg,Defective (222).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (222).jpg,1083,1083,RGB,302048,3150d3563d55ab65316264be666da6c7
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (223).jpg,Defective (223).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (223).jpg,2424,2424,RGB,804091,50bb3d52c3efa5e418d100f3f37d6330
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (224).jpg,Defective (224).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (224).jpg,2229,2229,RGB,831080,41ec1827cfc7eb9aff0fbee196889f1a
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (225).jpg,Defective (225).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (225).jpg,2193,2193,RGB,646233,c527a18e403d3c06734bccd2d2d24930
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (226).jpg,Defective (226).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (226).jpg,2160,2160,RGB,742965,f775239f7e3176ab8ec101eb998b85f5
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (227).jpg,Defective (227).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (227).jpg,1596,1596,RGB,431276,5144a1733f725dc6bfa8d9afd65095ac
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (228).jpg,Defective (228).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (228).jpg,2058,2058,RGB,576883,ba4c18c476ab647e4fdfdb78587c8bb6
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (229).jpg,Defective (229).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (229).jpg,2126,2126,RGB,901886,1c7aeab432ef2a556097658fa884f213
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (23).jpg,Defective (23).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (23).jpg,233,233,RGB,53528,193414cfbeeb87668ecdf0efa077e936
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (230).jpg,Defective (230).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (230).jpg,2420,2420,RGB,1448131,c2b84b886e4a04724cfbf09543d620d5
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (231).jpg,Defective (231).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (231).jpg,2658,2658,RGB,1403379,d203cce5d5d6dc37ef3e647ece7460c2
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (232).jpg,Defective (232).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (232).jpg,1748,1748,RGB,554104,537960b70a2121f946f8c83f5cf160fe
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (233).jpg,Defective (233).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (233).jpg,2166,2166,RGB,1222261,d378540e00f79d2a428b70b0f19905c2
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (234).jpg,Defective (234).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (234).jpg,2464,2464,RGB,1143614,f07558ae8969cc0e2a75ff62ea50c238
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (235).jpg,Defective (235).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (235).jpg,972,972,RGB,173135,2b4839ad55b9208282be761d12b50bd0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (236).jpg,Defective (236).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (236).jpg,1893,1893,RGB,902116,b76cc0c98ed9607893a6174a4b905321
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (237).jpg,Defective (237).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (237).jpg,1940,1940,RGB,1239948,a386fd681342160a15b681ab92c62db1
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (238).jpg,Defective (238).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (238).jpg,1988,1988,RGB,683319,b3e109fdd7e67431c7749931c6937476
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (239).jpg,Defective (239).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (239).jpg,1515,1515,RGB,367974,e25f27b18a89b897b605be8ad25de205
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (24).jpg,Defective (24).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (24).jpg,260,260,RGB,61706,3726e69f495837275781f8d1c2353ea6
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (240).jpg,Defective (240).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (240).jpg,1593,1593,RGB,386756,7de227f28e2930d4d9c40392c5582d5e
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (241).jpg,Defective (241).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (241).jpg,1893,1893,RGB,547994,a13c430dd7fa89d64750dc9eb6a51a02
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (242).jpg,Defective (242).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (242).jpg,1845,1845,RGB,536979,4d2dc317156141b5143b3c6989d95cd0
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (243).jpg,Defective (243).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (243).jpg,1916,1916,RGB,887649,b06fca8c21c739e3b73a8e7ad40c8890
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (244).jpg,Defective (244).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (244).jpg,1970,1970,RGB,883724,99b69a15c263d223d03cecb335da8a1a
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (245).jpg,Defective (245).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (245).jpg,2144,2144,RGB,1095580,07f13a57c3da87a4095eed08ae64b5d4
kaggle,bad,D:\Tyre_Classification\datasets\raw\kaggle\bad\Defective (246).jpg,Defective (246).jpg,.jpg,D:\Tyre_Classification\datasets\processed\bad\kaggle_bad_Defective (246).jpg,1992,1992,RGB,973701,aa705820a2045a56a6ada4b1a880fa74
